1.3765   2.90189   
1.47865   2.6934   
1.82192   1.64999   
1.43335   2.78962   
1.47281   2.70616   
1.15368   3.26742   
1.49651   2.65364   
1.26523   3.09786   
1.78191   1.81635   
1.47507   2.70125   
1.55409   2.51778   
1.57985   2.45281   
1.03973   3.41699   
1.58347   2.44347   
1.30621   3.02906   
0.944848   3.52549   
1.80464   1.72428   
1.51697   2.60676   
1.19626   3.2056   
1.79228   1.77508   
1.47068   2.7108   
1.48378   2.68209   
1.19751   3.20374   
1.32272   3.00028   
1.38292   2.88965   
1.25951   3.10718   
1.48607   2.677   
1.73416   1.99266   
1.81209   1.69272   
1.57136   2.47453   
1.3652   2.92317   
1.22721   3.15845   
1.73998   1.97228   
1.56107   2.50045   
1.21569   3.17622   
0.990393   3.47512   
1.42552   2.80563   
1.19448   3.20825   
1.26084   3.10502   
1.41404   2.82876   
1.27078   3.08876   
0.948897   3.52113   
0.570608   3.83375   
1.05127   3.40284   
1.37237   2.9097   
1.90456   1.22088   
1.39796   2.86057   
1.32148   3.00246   
1.16151   3.25632   
0.755318   3.70378   
0.596014   3.81825   
1.47857   2.69358   
1.2749   3.08197   
1.73212   1.99975   
1.64702   2.26922   
1.45951   2.73484   
1.59274   2.41925   
1.64319   2.28029   
1.22921   3.15534   
1.70833   2.07999   
1.85381   1.50118   
1.28882   3.05872   
1.66752   2.20851   
1.7695   1.86425   
1.62648   2.32771   
1.406   2.84476   
1.42062   2.81557   
1.49606   2.65467   
1.74085   1.9692   
1.75527   1.91732   
1.03668   3.4207   
1.24825   3.12529   
1.50576   2.63264   
1.19976   3.20036   
1.36899   2.91608   
1.08827   3.356   
1.76147   1.89444   
1.49369   2.66   
1.73861   1.97711   
1.57126   2.47479   
1.37474   2.90524   
1.69561   2.12125   
1.34077   2.96805   
1.5357   2.56251   
1.80401   1.72689   
1.18768   3.21833   
1.86709   1.43385   
1.6481   2.26607   
1.53431   2.56584   
1.51615   2.60866   
1.79014   1.78372   
1.73633   1.98511   
1.2154   3.17667   
1.25336   3.11711   
1.36724   2.91935   
1.16767   3.24749   
1.41263   2.83159   
1.74409   1.95772   
0.854097   3.61691   
1.69755   2.11503   
1.6317   2.31307   
1.75184   1.92982   
1.74265   1.96282   
1.53804   2.55689   
0.931188   3.53999   
1.71249   2.06629   
1.67468   2.18674   
1.31273   3.01777   
1.63079   2.31562   
1.31975   3.00551   
1.59525   2.41262   
1.94757   0.909852   
1.4117   2.83345   
1.90864   1.19516   
1.51815   2.60401   
1.53577   2.56236   
1.20512   3.19229   
1.80412   1.72644   
1.57393   2.46799   
1.00367   3.45986   
1.58978   2.42702   
1.27575   3.08056   
1.58765   2.4326   
1.53307   2.56881   
1.43073   2.79501   
1.16643   3.24928   
1.60451   2.38792   
1.06034   3.39156   
1.59421   2.41537   
1.07696   3.37055   
1.22953   3.15485   
1.33898   2.97128   
1.48104   2.68814   
1.37269   2.9091   
1.5731   2.47011   
1.61251   2.36627   
1.44121   2.77339   
1.52506   2.58782   
1.5316   2.57232   
1.77607   1.83911   
1.52168   2.59576   
1.67097   2.19805   
1.00052   3.4635   
1.67142   2.19668   
1.42697   2.80267   
1.03467   3.42313   
1.55834   2.50726   
1.62545   2.3306   
1.24482   3.13076   
1.24073   3.13726   
1.60897   2.37589   
1.69209   2.13246   
1.67577   2.18338   
1.32572   2.99498   
1.77204   1.8546   
1.45111   2.75265   
1.65709   2.23969   
0.946596   3.52361   
1.26388   3.10007   
1.31569   3.01261   
1.67184   2.1954   
1.53451   2.56538   
1.01759   3.44355   
1.4096   2.83762   
1.5383   2.55628   
0.963265   3.50549   
1.55425   2.51737   
1.01496   3.44665   
1.95308   0.861352   
1.49334   2.66079   
1.27458   3.08249   
1.38028   2.89471   
1.69423   2.12564   
1.38346   2.88862   
1.26027   3.10594   
1.60191   2.39489   
1.26129   3.10428   
1.38024   2.89479   
0.908619   3.56338   
1.37973   2.89575   
1.72096   2.03792   
1.34764   2.95557   
1.64736   2.26822   
1.39612   2.86416   
1.89513   1.27827   
1.75831   1.90615   
1.65285   2.25217   
1.19865   3.20202   
1.6001   2.39972   
1.66017   2.23054   
1.3228   3.00013   
1.17139   3.24212   
1.54984   2.52823   
1.51502   2.6113   
1.50894   2.62533   
1.24187   3.13545   
1.46216   2.72916   
0.876451   3.59546   
1.21778   3.17302   
1.23266   3.14995   
0.857175   3.614   
1.48818   2.67231   
1.3508   2.9498   
0.813972   3.65374   
1.90292   1.23109   
1.6746   2.18698   
1.52202   2.59497   
1.34103   2.96759   
1.57473   2.46594   
1.22942   3.15501   
1.81377   1.68552   
1.61589   2.35703   
1.34719   2.95641   
0.977737   3.48943   
1.22176   3.1669   
1.46366   2.72596   
1.74909   1.93977   
1.29681   3.04519   
1.7031   2.09708   
1.32511   2.99606   
1.18782   3.21812   
1.78294   1.81232   
1.24052   3.13759   
1.31628   3.01158   
1.34614   2.95832   
1.28749   3.06096   
1.85496   1.49551   
1.47108   2.70993   
1.17679   3.2343   
1.51163   2.61915   
1.26184   3.10339   
1.28006   3.0734   
1.33364   2.98087   
1.55601   2.51302   
1.75062   1.93426   
1.48752   2.67378   
1.72847   2.01234   
1.70503   2.0908   
1.3138   3.01591   
1.89465   1.28111   
1.72643   2.01936   
1.70702   2.0843   
1.45263   2.74945   
1.05775   3.3948   
1.27983   3.07378   
0.836471   3.63335   
1.37925   2.89666   
1.30617   3.02914   
1.54878   2.53083   
1.89934   1.25302   
1.75465   1.9196   
1.58907   2.42886   
1.7109   2.07153   
1.83954   1.56985   
1.30383   3.03318   
1.34094   2.96775   
1.73081   2.00431   
1.5496   2.52883   
1.3879   2.88009   
1.05276   3.401   
1.94807   0.90563   
0.70582   3.74263   
0.540501   3.85116   
1.96779   0.714994   
1.44999   2.75502   
1.73697   1.98284   
1.49868   2.64875   
1.47829   2.69419   
1.20296   3.19556   
0.882852   3.58919   
0.660332   3.77569   
1.53402   2.56654   
1.37214   2.91013   
1.42856   2.79943   
1.38179   2.89183   
1.16886   3.24578   
1.53657   2.56042   
1.51343   2.61498   
1.25605   3.11277   
1.04988   3.40456   
1.02999   3.42877   
1.56397   2.49319   
1.47887   2.69292   
1.41173   2.83339   
1.49343   2.66059   
1.65196   2.25481   
1.92597   1.07821   
1.37949   2.89621   
1.44769   2.75985   
1.67182   2.19548   
1.77671   1.83662   
1.38914   2.8777   
1.81825   1.66607   
0.983092   3.48341   
1.71734   2.05011   
1.33504   2.97836   
1.79645   1.75813   
1.10969   3.32781   
1.77962   1.82531   
1.90908   1.1923   
1.20074   3.19889   
1.37504   2.90467   
1.74464   1.95574   
1.39242   2.87135   
1.35252   2.94665   
1.50378   2.63715   
1.3909   2.87431   
1.32694   2.99281   
1.41704   2.82277   
1.45738   2.73938   
1.29483   3.04856   
1.52542   2.58695   
1.04883   3.40585   
1.05178   3.40221   
1.66504   2.21599   
1.34939   2.95239   
1.04513   3.4104   
0.815068   3.65276   
1.38408   2.88743   
1.66417   2.2186   
1.91026   1.18474   
1.35067   2.95005   
1.5774   2.4591   
1.17242   3.24064   
0.883711   3.58835   
1.55457   2.51659   
1.76276   1.88962   
1.26062   3.10537   
1.17818   3.23227   
1.52071   2.59804   
1.7975   1.75383   
1.03465   3.42315   
1.65831   2.23608   
1.10294   3.33678   
1.85527   1.49395   
1.64625   2.27144   
1.83275   1.60127   
1.20791   3.18807   
0.663635   3.77337   
1.18353   3.22445   
1.78865   1.78965   
1.71874   2.04541   
1.18377   3.22409   
1.63682   2.29855   
1.34975   2.95174   
1.65256   2.25304   
1.82121   1.65309   
1.37698   2.90098   
1.46583   2.72128   
0.821655   3.64685   
1.74682   1.94795   
1.31617   3.01178   
1.60479   2.38719   
1.09946   3.34138   
1.9273   1.06866   
1.67273   2.19269   
1.31493   3.01394   
1.74872   1.94113   
1.65568   2.24386   
1.86826   1.42775   
1.46226   2.72895   
1.51554   2.61008   
1.49375   2.65987   
1.3667   2.92037   
1.52767   2.58164   
1.25871   3.10848   
1.44066   2.77453   
1.8252   1.6354   
1.40959   2.83765   
1.31423   3.01516   
1.89935   1.25296   
0.5504   3.84555   
1.87818   1.37471   
0.961882   3.50701   
1.32071   3.00382   
